n, timestamp, bat_voltage, flight_state, pyro_cont, pressure, temperature, altitude_agl, ground_altitude, baro_vel, avg_baro_vel, UTCtstamp, lat, lon, altitude_ellipsoid, altitude_msl, fixType, num_sats, acc_x, acc_y, acc_z, hacc_x, hacc_y, hacc_z, gyr_x, gyr_y, gyr_z
9876,212626884,9.195911,5,0,716.589115,-12.502572,1474.211489,0.000000,-41.002975,-32.237823,0,329972338,3225216025,0,2826886,0,0,-0.226139,-0.228555,-0.233565,-0.226139,-0.228555,-0.233565,-0.377630,-0.000000,0.365869
9877,212646930,9.195911,5,0,716.602733,-12.341276,1474.056513,0.000000,-20.602940,-30.005182,0,329972338,3225216025,0,2826886,0,0,-0.226139,-0.228555,-0.233565,-0.226139,-0.228555,-0.233565,-0.377630,-0.000000,0.365869
9878,212666890,9.209993,5,0,716.643586,-12.287730,1473.591591,0.000000,-41.317852,-30.798885,0,329972221,3225216407,0,2834305,0,0,-0.226138,-0.228555,-0.233565,-0.226138,-0.228555,-0.233565,-0.377630,-0.000000,0.365869
9879,212686866,9.195911,5,0,716.657204,-12.414502,1473.436620,0.000000,-20.656149,-29.716419,0,329972221,3225216407,0,2834305,0,0,-0.226138,-0.228554,-0.233564,-0.226138,-0.228554,-0.233564,-0.377630,-0.000000,0.365869
9880,212706887,9.195911,5,0,716.691250,-12.282646,1473.049196,0.000000,-35.127323,-30.120045,0,329971929,3225216201,0,2830410,0,0,-0.226138,-0.228554,-0.233564,-0.226138,-0.228554,-0.233564,-0.377630,-0.000000,0.365869
9881,212726929,9.174788,5,0,716.704869,-12.277836,1472.894228,0.000000,-19.418043,-30.199789,0,329971929,3225216201,0,2830410,0,0,-0.226138,-0.228554,-0.233564,-0.226138,-0.228554,-0.233564,-0.377630,-0.000000,0.365869
9882,212746877,9.195911,5,0,716.752534,-12.395903,1472.351851,0.000000,-47.282047,-32.076092,0,329971929,3225216201,0,2830410,0,0,-0.226137,-0.228554,-0.233564,-0.226137,-0.228554,-0.233564,-0.377630,-0.000000,0.365869
9883,212766875,9.209993,5,0,716.759343,-12.462892,1472.274370,0.000000,-15.647816,-29.350765,0,329972295,3225216745,0,2829853,0,0,-0.226137,-0.228554,-0.233564,-0.226137,-0.228554,-0.233563,-0.377630,-0.000000,0.365869
9884,212786908,9.217035,5,0,716.807010,-12.431500,1471.732009,0.000000,-46.518234,-30.665075,0,329972295,3225216745,0,2829853,0,0,-0.226137,-0.228553,-0.233563,-0.226137,-0.228553,-0.233563,-0.377630,-0.000000,0.365869
9885,212807008,9.195911,5,0,716.820630,-12.336745,1471.577051,0.000000,-21.705990,-30.927937,0,329972537,3225216315,0,2823560,0,0,-0.226137,-0.228553,-0.233563,-0.226137,-0.228553,-0.233563,-0.377630,-0.000000,0.365869
9886,212826953,9.195911,5,0,716.847869,-12.383430,1471.267139,0.000000,-29.136120,-29.741251,0,329972537,3225216315,0,2823560,0,0,-0.226136,-0.228553,-0.233563,-0.226136,-0.228553,-0.233563,-0.377630,-0.000000,0.365869
9887,212846884,9.195911,5,0,716.888728,-12.389994,1470.802280,0.000000,-43.014725,-31.982428,0,329972537,3225216315,0,2823560,0,0,-0.226136,-0.228552,-0.233562,-0.226136,-0.228552,-0.233562,-0.377630,-0.000000,0.365869
9888,212866877,9.209993,5,0,716.915968,-12.360448,1470.492380,0.000000,-33.388100,-31.189453,0,329972005,3225216417,0,2835408,0,0,-0.226136,-0.228552,-0.233562,-0.226136,-0.228552,-0.233562,-0.377630,-0.000000,0.365869
9889,212886975,9.195911,5,0,716.943209,-12.467085,1470.182485,0.000000,-31.472542,-32.271091,0,329972005,3225216417,0,2835408,0,0,-0.226136,-0.228552,-0.233562,-0.226136,-0.228552,-0.233562,-0.377630,-0.000000,0.365869
9890,212906943,9.188869,5,0,716.956829,-12.452838,1470.027539,0.000000,-18.687086,-30.627069,0,329972358,3225216645,0,2820329,0,0,-0.226135,-0.228552,-0.233562,-0.226135,-0.228552,-0.233562,-0.377630,-0.000000,0.365869
9891,212926938,9.195911,5,0,716.984070,-12.564033,1469.717650,0.000000,-28.532339,-31.538502,0,329972358,3225216645,0,2820329,0,0,-0.226135,-0.228552,-0.233561,-0.226135,-0.228552,-0.233561,-0.377630,-0.000000,0.365869
9892,212946920,9.195911,5,0,717.024933,-12.418502,1469.252826,0.000000,-42.893967,-31.099691,0,329972358,3225216645,0,2820329,0,0,-0.226135,-0.228551,-0.233561,-0.226135,-0.228551,-0.233561,-0.377630,-0.000000,0.365869
9893,212966938,9.195911,5,0,717.052175,-12.452130,1468.942949,0.000000,-33.363949,-32.871304,0,329972303,3225216721,0,2822598,0,0,-0.226135,-0.228551,-0.233561,-0.226135,-0.228551,-0.233561,-0.377630,-0.000000,0.365869
9894,212986917,9.174788,5,0,717.079418,-12.482455,1468.633076,0.000000,-31.467712,-31.366253,0,329972303,3225216721,0,2822598,0,0,-0.226134,-0.228551,-0.233561,-0.226134,-0.228551,-0.233561,-0.377630,-0.000000,0.365869
9895,213006929,9.188869,5,0,717.093040,-12.346280,1468.478142,0.000000,-18.686121,-31.064266,0,329972303,3225216721,0,2822598,0,0,-0.226134,-0.228551,-0.233560,-0.226134,-0.228551,-0.233560,-0.377630,-0.000000,0.365869
9896,213035030,9.153664,5,0,717.106661,-12.522185,1468.323209,0.000000,-16.129803,-29.763636,0,329972262,3225216558,0,2825916,0,0,-0.226134,-0.228550,-0.233560,-0.226134,-0.228550,-0.233560,-0.377630,-0.000000,0.365869
9897,213046947,9.153664,5,0,717.140716,-12.320749,1467.935881,0.000000,-34.212288,-28.883389,0,329972262,3225216558,0,2825916,0,0,-0.226134,-0.228550,-0.233560,-0.226134,-0.228550,-0.233560,-0.377630,-0.000000,0.365869
9898,213066882,9.195911,5,0,717.188393,-12.467964,1467.393633,0.000000,-50.221363,-30.566717,0,329972648,3225216593,0,2813590,0,0,-0.226133,-0.228550,-0.233560,-0.226133,-0.228550,-0.233560,-0.377630,-0.000000,0.365869
9899,213086929,9.195911,5,0,717.215638,-12.352017,1467.083784,0.000000,-34.839195,-30.903385,0,329972648,3225216593,0,2813590,0,0,-0.226133,-0.228549,-0.233559,-0.226133,-0.228549,-0.233559,-0.377630,-0.000000,0.365869
9900,213106895,9.195911,5,0,717.242883,-12.433783,1466.773940,0.000000,-31.752995,-32.209976,0,329972351,3225216342,0,2826468,0,0,-0.226133,-0.228549,-0.233559,-0.226133,-0.228549,-0.233559,-0.377630,-0.000000,0.365869
9901,213126883,9.188869,5,0,717.270129,-12.292771,1466.464100,0.000000,-31.135756,-32.470318,0,329972351,3225216342,0,2826468,0,0,-0.226133,-0.228549,-0.233559,-0.226133,-0.228549,-0.233559,-0.377630,-0.000000,0.365869
9902,213146913,9.188869,5,0,717.283752,-12.285804,1466.309182,0.000000,-18.619730,-30.042892,0,329972351,3225216342,0,2826468,0,0,-0.226132,-0.228549,-0.233559,-0.226132,-0.228549,-0.233559,-0.377630,-0.000000,0.365869
9903,213166931,9.195911,5,0,717.324622,-12.492662,1465.844434,0.000000,-40.901680,-30.796667,0,329972056,3225216017,0,2820940,0,0,-0.226132,-0.228548,-0.233558,-0.226132,-0.228548,-0.233558,-0.377630,-0.000000,0.365869
9904,213186929,9.195911,5,0,717.351869,-12.492792,1465.534608,0.000000,-32.965492,-30.946445,0,329972056,3225216017,0,2820940,0,0,-0.226132,-0.228548,-0.233558,-0.226132,-0.228548,-0.233558,-0.377630,-0.000000,0.365869
9905,213206938,9.195911,5,0,717.365492,-12.517800,1465.379697,0.000000,-18.995441,-30.977375,0,329972043,3225216121,0,2814556,0,0,-0.226132,-0.228548,-0.233558,-0.226132,-0.228548,-0.233558,-0.377630,-0.000000,0.365869
9906,213226922,9.195911,5,0,717.392740,-12.455952,1465.069878,0.000000,-28.584244,-32.222816,0,329972043,3225216121,0,2814556,0,0,-0.226131,-0.228548,-0.233558,-0.226131,-0.228548,-0.233558,-0.377630,-0.000000,0.365869
9907,213246925,9.195911,5,0,717.433612,-12.497179,1464.605158,0.000000,-42.894585,-33.091049,0,329972043,3225216121,0,2814556,0,0,-0.226131,-0.228547,-0.233557,-0.226131,-0.228547,-0.233557,-0.377630,-0.000000,0.365869
9908,213266862,9.209993,5,0,717.460861,-12.332650,1464.295351,0.000000,-33.354309,-31.404343,0,329972406,3225216450,0,2831183,0,0,-0.226131,-0.228547,-0.233557,-0.226131,-0.228547,-0.233557,-0.377630,-0.000000,0.365869
9909,213286956,9.195911,5,0,717.488110,-12.407939,1463.985548,0.000000,-31.456018,-31.066025,0,329972406,3225216450,0,2831183,0,0,-0.226131,-0.228547,-0.233557,-0.226131,-0.228547,-0.233557,-0.377630,-0.000000,0.365869
9910,213306896,9.195911,5,0,717.515360,-12.298828,1463.675750,0.000000,-31.076361,-30.998362,0,329972339,3225216456,0,2818215,0,0,-0.226130,-0.228547,-0.233556,-0.226130,-0.228547,-0.233556,-0.377630,-0.000000,0.365869
9911,213326932,9.195911,5,0,717.528985,-12.284295,1463.520853,0.000000,-18.607851,-29.745571,0,329972339,3225216456,0,2818215,0,0,-0.226130,-0.228547,-0.233556,-0.226130,-0.228547,-0.233556,-0.377630,-0.000000,0.365869
9912,213346901,9.153664,5,0,717.556235,-12.310840,1463.211062,0.000000,-28.506727,-30.734272,0,329972339,3225216456,0,2818215,0,0,-0.226130,-0.228546,-0.233556,-0.226130,-0.228546,-0.233556,-0.377630,-0.000000,0.365869
9913,213366956,9.195911,5,0,717.583485,-12.375382,1462.901275,0.000000,-30.486502,-29.692755,0,329972309,3225216640,0,2814066,0,0,-0.226130,-0.228546,-0.233556,-0.226130,-0.228546,-0.233556,-0.377630,-0.000000,0.365869
9914,213386882,9.195911,5,0,717.624362,-12.421075,1462.436604,0.000000,-43.265270,-30.722733,0,329972309,3225216640,0,2814066,0,0,-0.226129,-0.228546,-0.233555,-0.226129,-0.228546,-0.233555,-0.377630,-0.000000,0.365869
9915,213406926,9.195911,5,0,717.637988,-12.328031,1462.281716,0.000000,-21.045631,-30.927750,0,329972309,3225216640,0,2814066,0,0,-0.226129,-0.228546,-0.233555,-0.226129,-0.228546,-0.233555,-0.377630,-0.000000,0.365869
9916,213426932,9.153664,5,0,717.665240,-12.212398,1461.971943,0.000000,-28.994282,-30.968754,0,329972121,3225216603,0,2813631,0,0,-0.226129,-0.228545,-0.233555,-0.226129,-0.228545,-0.233555,-0.377630,-0.000000,0.365869
9917,213446928,9.209993,5,0,717.706119,-12.474359,1461.507293,0.000000,-42.966824,-30.975979,0,329972121,3225216603,0,2813631,0,0,-0.226129,-0.228545,-0.233555,-0.226129,-0.228545,-0.233555,-0.377630,-0.000000,0.365869
9918,213466870,9.209993,5,0,717.733372,-12.244958,1461.197532,0.000000,-33.378521,-30.978399,0,329972340,3225216286,0,2809050,0,0,-0.226128,-0.228545,-0.233554,-0.226128,-0.228545,-0.233554,-0.377630,-0.000000,0.365869
9919,213486935,9.195911,5,0,717.760625,-12.522687,1460.887776,0.000000,-31.451096,-30.977905,0,329972340,3225216286,0,2809050,0,0,-0.226128,-0.228544,-0.233554,-0.226128,-0.228544,-0.233554,-0.377630,-0.000000,0.365869
9920,213506916,9.195911,5,0,717.774252,-12.283878,1460.732899,0.000000,-18.682796,-29.738550,0,329972340,3225216286,0,2809050,0,0,-0.226128,-0.228544,-0.233554,-0.226128,-0.228544,-0.233554,-0.377630,-0.000000,0.365869
9921,213526907,9.188869,5,0,717.801506,-12.294442,1460.423150,0.000000,-28.521715,-30.729939,0,329972102,3225216212,0,2815714,0,0,-0.226128,-0.228544,-0.233554,-0.226128,-0.228544,-0.233554,-0.377630,-0.000000,0.365869
9922,213546895,9.195911,5,0,717.828761,-12.386379,1460.113405,0.000000,-30.479734,-30.927240,0,329972102,3225216212,0,2815714,0,0,-0.226128,-0.228544,-0.233554,-0.226128,-0.228544,-0.233554,-0.377630,-0.000000,0.365869
9923,213566911,9.209993,5,0,717.869643,-12.295953,1459.648797,0.000000,-43.263916,-32.204975,0,329972328,3225216345,0,2814400,0,0,-0.226127,-0.228543,-0.233553,-0.226127,-0.228543,-0.233553,-0.377630,-0.000000,0.365869
9924,213586884,9.188869,5,0,717.896899,-12.389264,1459.339063,0.000000,-33.428173,-31.221272,0,329972328,3225216345,0,2814400,0,0,-0.226127,-0.228543,-0.233553,-0.226127,-0.228543,-0.233553,-0.377630,-0.000000,0.365869
9925,213606937,9.188869,5,0,717.910527,-12.334049,1459.184199,0.000000,-19.078213,-31.024530,0,329972351,3225216416,0,2812854,0,0,-0.226127,-0.228543,-0.233553,-0.226127,-0.228543,-0.233553,-0.377630,-0.000000,0.365869
9926,213626918,9.188869,5,0,717.951411,-12.396502,1458.719611,0.000000,-40.983612,-32.223461,0,329972351,3225216416,0,2812854,0,0,-0.226126,-0.228543,-0.233552,-0.226126,-0.228543,-0.233552,-0.377630,-0.000000,0.365869
9927,213646893,9.195911,5,0,717.965040,-12.310512,1458.564751,0.000000,-20.589300,-29.985706,0,329972351,3225216416,0,2812854,0,0,-0.226126,-0.228543,-0.233552,-0.226126,-0.228543,-0.233552,-0.377630,-0.000000,0.365869
9928,213666925,9.195911,5,0,718.005926,-12.456691,1458.100177,0.000000,-41.276062,-30.775463,0,329972617,3225216005,0,2821988,0,0,-0.226126,-0.228542,-0.233552,-0.226126,-0.228542,-0.233552,-0.377630,-0.000000,0.365869
9929,213686932,9.174788,5,0,718.033183,-12.255277,1457.790467,0.000000,-33.030602,-30.933414,0,329972617,3225216005,0,2821988,0,0,-0.226126,-0.228542,-0.233552,-0.226126,-0.228542,-0.233552,-0.377630,-0.000000,0.365869
9930,213706904,9.195911,5,0,718.060441,-12.145594,1457.480761,0.000000,-31.391277,-32.204262,0,329971862,3225216181,0,2800652,0,0,-0.226125,-0.228542,-0.233551,-0.226125,-0.228542,-0.233551,-0.377630,-0.000000,0.365869
9931,213726908,9.188869,5,0,718.074071,-12.264089,1457.325911,0.000000,-18.661068,-31.218197,0,329971862,3225216181,0,2800652,0,0,-0.226125,-0.228542,-0.233551,-0.226125,-0.228542,-0.233551,-0.377630,-0.000000,0.365869
9932,213746946,9.195911,5,0,718.114959,-12.344995,1456.861365,0.000000,-40.900181,-32.260242,0,329971862,3225216181,0,2800652,0,0,-0.226125,-0.228541,-0.233551,-0.226125,-0.228541,-0.233551,-0.377630,-0.000000,0.365869
9933,213766904,9.195911,5,0,718.142219,-12.285585,1456.551673,0.000000,-32.955425,-31.229391,0,329972553,3225216391,0,2810947,0,0,-0.226125,-0.228541,-0.233551,-0.226125,-0.228541,-0.233551,-0.377630,-0.000000,0.365869
9934,213786917,9.217035,5,0,718.169478,-12.280738,1456.241986,0.000000,-31.366476,-31.023220,0,329972553,3225216391,0,2810947,0,0,-0.226124,-0.228541,-0.233550,-0.226124,-0.228541,-0.233550,-0.377630,-0.000000,0.365869
9935,213806895,9.195911,5,0,718.196739,-12.633982,1455.932304,0.000000,-31.048685,-32.220268,0,329972653,3225216583,0,2798989,0,0,-0.226124,-0.228540,-0.233550,-0.226124,-0.228540,-0.233550,-0.377630,-0.000000,0.365869
9936,213826957,9.209993,5,0,718.224000,-12.219126,1455.622626,0.000000,-30.975363,-31.219442,0,329972653,3225216583,0,2798989,0,0,-0.226124,-0.228540,-0.233550,-0.226124,-0.228540,-0.233550,-0.377630,-0.000000,0.365869
9937,213846891,9.209993,5,0,718.237630,-12.406393,1455.467789,0.000000,-18.587650,-31.019278,0,329972653,3225216583,0,2798989,0,0,-0.226124,-0.228540,-0.233550,-0.226124,-0.228540,-0.233550,-0.377630,-0.000000,0.365869
9938,213866909,9.209993,5,0,718.278522,-12.081398,1455.003285,0.000000,-40.875732,-30.979244,0,329972238,3225216750,0,2808318,0,0,-0.226123,-0.228540,-0.233549,-0.226123,-0.228540,-0.233549,-0.377630,-0.000000,0.365869
9939,213886939,9.209993,5,0,718.305784,-12.398980,1454.693621,0.000000,-32.950539,-30.971237,0,329972238,3225216750,0,2808318,0,0,-0.226123,-0.228539,-0.233549,-0.226123,-0.228539,-0.233549,-0.377630,-0.000000,0.365869
9940,213906944,9.195911,5,0,718.333047,-12.375992,1454.383962,0.000000,-31.365498,-30.968662,0,329971901,3225216440,0,2810945,0,0,-0.226123,-0.228539,-0.233549,-0.226123,-0.228539,-0.233549,-0.377630,-0.000000,0.365869
9941,213926965,9.195911,5,0,718.346678,-12.203547,1454.229134,0.000000,-18.655912,-30.968143,0,329971901,3225216440,0,2810945,0,0,-0.226123,-0.228539,-0.233549,-0.226123,-0.228539,-0.233549,-0.377630,-0.000000,0.365869
9942,213946890,9.153664,5,0,718.373941,-12.294609,1453.919482,0.000000,-28.506573,-29.728785,0,329971901,3225216440,0,2810945,0,0,-0.226123,-0.228539,-0.233548,-0.226123,-0.228539,-0.233548,-0.377630,-0.000000,0.365869
9943,213966951,9.195911,5,0,718.414837,-12.087102,1453.455013,0.000000,-42.859516,-30.719193,0,329971985,3225216567,0,2811985,0,0,-0.226122,-0.228538,-0.233548,-0.226122,-0.228538,-0.233548,-0.377630,-0.000000,0.365869
9944,213986934,9.195911,5,0,718.442101,-12.318195,1453.145372,0.000000,-33.337528,-30.916300,0,329971985,3225216567,0,2811985,0,0,-0.226122,-0.228538,-0.233548,-0.226122,-0.228538,-0.233548,-0.377630,-0.000000,0.365869
9945,214006938,9.195911,5,0,718.469366,-12.353193,1452.835736,0.000000,-31.442896,-30.955719,0,329972610,3225216376,0,2806395,0,0,-0.226122,-0.228538,-0.233548,-0.226122,-0.228538,-0.233548,-0.377630,-0.000000,0.365869
9946,214026930,9.195911,5,0,718.482998,-12.193937,1452.680920,0.000000,-18.671392,-29.725321,0,329972610,3225216376,0,2806395,0,0,-0.226122,-0.228538,-0.233547,-0.226122,-0.228538,-0.233547,-0.377630,-0.000000,0.365869
9947,214046877,9.195911,5,0,718.523896,-12.381536,1452.216478,0.000000,-40.892483,-31.955807,0,329972610,3225216376,0,2806395,0,0,-0.226121,-0.228537,-0.233547,-0.226121,-0.228537,-0.233547,-0.377630,-0.000000,0.365869
9948,214066882,9.209993,5,0,718.551162,-12.360961,1451.906856,0.000000,-32.944122,-31.162643,0,329972484,3225216342,0,2801637,0,0,-0.226121,-0.228537,-0.233547,-0.226121,-0.228537,-0.233547,-0.377630,-0.000000,0.365869
9949,214086924,9.195911,5,0,718.578429,-12.474376,1451.597239,0.000000,-31.354450,-31.003036,0,329972484,3225216342,0,2801637,0,0,-0.226121,-0.228537,-0.233547,-0.226121,-0.228537,-0.233547,-0.377630,-0.000000,0.365869
9950,214106913,9.195911,5,0,718.592062,-12.346563,1451.442432,0.000000,-18.663467,-29.732834,0,329972484,3225216342,0,2801637,0,0,-0.226121,-0.228537,-0.233546,-0.226121,-0.228537,-0.233546,-0.377630,-0.000000,0.365869
9951,214126928,9.209993,5,0,718.632963,-12.217950,1450.978018,0.000000,-40.881130,-31.955357,0,329972438,3225216236,0,2796773,0,0,-0.226120,-0.228536,-0.233546,-0.226120,-0.228536,-0.233546,-0.377630,-0.000000,0.365869
9952,214146866,9.209993,5,0,718.660230,-12.033796,1450.668414,0.000000,-32.941853,-32.398884,0,329972438,3225216236,0,2796773,0,0,-0.226120,-0.228536,-0.233546,-0.226120,-0.228536,-0.233546,-0.377630,-0.000000,0.365869
9953,214166926,9.209993,5,0,718.687498,-12.424716,1450.358815,0.000000,-31.363762,-31.249310,0,329972133,3225216629,0,2811942,0,0,-0.226120,-0.228536,-0.233546,-0.226120,-0.228536,-0.233546,-0.377630,-0.000000,0.365869
9954,214186877,9.195911,5,0,718.701132,-12.262129,1450.204018,0.000000,-18.655565,-29.781113,0,329972133,3225216629,0,2811942,0,0,-0.226120,-0.228536,-0.233545,-0.226120,-0.228536,-0.233545,-0.377630,-0.000000,0.365869
9955,214206946,9.188869,5,0,718.728401,-12.450164,1449.894426,0.000000,-28.496738,-29.486496,0,329972133,3225216629,0,2811942,0,0,-0.226119,-0.228536,-0.233545,-0.226119,-0.228536,-0.233545,-0.377630,-0.000000,0.365869
9956,214226926,9.195911,5,0,718.762488,-12.309541,1449.507442,0.000000,-36.656380,-31.284998,0,329972411,3225216682,0,2798043,0,0,-0.226119,-0.228535,-0.233545,-0.226119,-0.228535,-0.233545,-0.377630,-0.000000,0.365869
9957,214246939,9.209993,5,0,718.796575,-12.346485,1449.120466,0.000000,-38.288307,-31.024578,0,329972411,3225216682,0,2798043,0,0,-0.226119,-0.228535,-0.233545,-0.226119,-0.228535,-0.233545,-0.377630,-0.000000,0.365869
9958,214266906,9.188869,5,0,718.810210,-12.359292,1448.965677,0.000000,-20.040474,-29.734213,0,329972078,3225216319,0,2802515,0,0,-0.226119,-0.228535,-0.233544,-0.226119,-0.228535,-0.233544,-0.377630,-0.000000,0.365869
9959,214286946,9.195911,5,0,718.851116,-12.300836,1448.501319,0.000000,-41.156532,-30.714420,0,329972078,3225216319,0,2802515,0,0,-0.226118,-0.228534,-0.233544,-0.226118,-0.228534,-0.233544,-0.377630,-0.000000,0.365869
9960,214306937,9.195911,5,0,718.864751,-12.195639,1448.346535,0.000000,-20.614119,-30.909485,0,329972150,3225216611,0,2797997,0,0,-0.226118,-0.228534,-0.233544,-0.226118,-0.228534,-0.233544,-0.377630,-0.000000,0.365869
9961,214326971,9.195911,5,0,718.892023,-12.047598,1448.036971,0.000000,-28.888449,-29.710215,0,329972150,3225216611,0,2797997,0,0,-0.226118,-0.228534,-0.233544,-0.226118,-0.228534,-0.233544,-0.377630,-0.000000,0.365869
9962,214346862,9.195911,5,0,718.919294,-12.304021,1447.727411,0.000000,-30.543314,-29.470362,0,329972150,3225216611,0,2797997,0,0,-0.226118,-0.228534,-0.233543,-0.226118,-0.228534,-0.233543,-0.377630,-0.000000,0.365869
9963,214366882,9.188869,5,0,718.960203,-12.301584,1447.263081,0.000000,-43.257099,-30.659695,0,329972481,3225215902,0,2805359,0,0,-0.226117,-0.228533,-0.233543,-0.226117,-0.228533,-0.233543,-0.377630,-0.000000,0.365869
9964,214386904,9.195911,5,0,718.987475,-12.214906,1446.953533,0.000000,-33.417046,-32.135841,0,329972481,3225215902,0,2805359,0,0,-0.226117,-0.228533,-0.233543,-0.226117,-0.228533,-0.233543,-0.377630,-0.000000,0.365869
9965,214406924,9.195911,5,0,719.014749,-12.377249,1446.643989,0.000000,-31.439268,-32.430096,0,329972421,3225216560,0,2799238,0,0,-0.226117,-0.228533,-0.233543,-0.226117,-0.228533,-0.233543,-0.377630,-0.000000,0.365869
9966,214426900,9.195911,5,0,719.028385,-12.310254,1446.489219,0.000000,-18.670666,-30.631527,0,329972421,3225216560,0,2799238,0,0,-0.226117,-0.228533,-0.233542,-0.226117,-0.228533,-0.233542,-0.377630,-0.000000,0.365869
9967,214446929,9.209993,5,0,719.069296,-12.130481,1446.024916,0.000000,-40.882572,-30.890955,0,329972421,3225216560,0,2799238,0,0,-0.226116,-0.228532,-0.233542,-0.226116,-0.228532,-0.233542,-0.377630,-0.000000,0.365869
9968,214466876,9.209993,5,0,719.096571,-12.270528,1445.715387,0.000000,-32.942139,-32.181118,0,329972224,3225216660,0,2803778,0,0,-0.226116,-0.228532,-0.233542,-0.226116,-0.228532,-0.233542,-0.377630,-0.000000,0.365869
9969,214486953,9.188869,5,0,719.123846,-12.152219,1445.405862,0.000000,-31.344288,-31.199896,0,329972224,3225216660,0,2803778,0,0,-0.226116,-0.228532,-0.233542,-0.226116,-0.228532,-0.233542,-0.377630,-0.000000,0.365869
9970,214506865,9.217035,5,0,719.137484,-12.173235,1445.251101,0.000000,-18.651670,-31.003651,0,329972241,3225216176,0,2798052,0,0,-0.226116,-0.228532,-0.233541,-0.226116,-0.228532,-0.233541,-0.377630,-0.000000,0.365869
9971,214526963,9.195911,5,0,719.164759,-12.180469,1444.941583,0.000000,-28.495958,-30.964405,0,329972241,3225216176,0,2798052,0,0,-0.226115,-0.228532,-0.233541,-0.226115,-0.228532,-0.233541,-0.377630,-0.000000,0.365869
9972,214546918,9.195911,5,0,719.192035,-12.153502,1444.632070,0.000000,-30.455051,-30.955578,0,329972241,3225216176,0,2798052,0,0,-0.226115,-0.228531,-0.233541,-0.226115,-0.228531,-0.233541,-0.377630,-0.000000,0.365869
9973,214566900,9.195911,5,0,719.232950,-12.236102,1444.167808,0.000000,-43.229683,-30.952835,0,329972248,3225216476,0,2796667,0,0,-0.226115,-0.228531,-0.233540,-0.226115,-0.228531,-0.233540,-0.377630,-0.000000,0.365869
9974,214586907,9.195911,5,0,719.260227,-12.264999,1443.858306,0.000000,-33.411560,-30.952290,0,329972248,3225216476,0,2796667,0,0,-0.226115,-0.228531,-0.233540,-0.226115,-0.228531,-0.233540,-0.377630,-0.000000,0.365869
9975,214606933,9.195911,5,0,719.273866,-12.356349,1443.703557,0.000000,-19.055359,-29.713898,0,329972248,3225216476,0,2796667,0,0,-0.226114,-0.228531,-0.233540,-0.226114,-0.228531,-0.233540,-0.377630,-0.000000,0.365869
9976,214626923,9.195911,5,0,719.301144,-12.297899,1443.394062,0.000000,-28.576696,-30.704498,0,329972332,3225216288,0,2794530,0,0,-0.226114,-0.228530,-0.233540,-0.226114,-0.228530,-0.233540,-0.377630,-0.000000,0.365869
9977,214646900,9.195911,5,0,719.342061,-12.145199,1442.929829,0.000000,-42.854012,-30.901642,0,329972332,3225216288,0,2794530,0,0,-0.226114,-0.228530,-0.233539,-0.226114,-0.228530,-0.233539,-0.377630,-0.000000,0.365869
9978,214666902,9.195911,5,0,719.355700,-12.266935,1442.775086,0.000000,-20.943850,-29.701813,0,329972158,3225216230,0,2796771,0,0,-0.226114,-0.228530,-0.233539,-0.226114,-0.228530,-0.233539,-0.377630,-0.000000,0.365869
9979,214686946,9.209993,5,0,719.396619,-12.165559,1442.310867,0.000000,-41.327442,-30.700129,0,329972158,3225216230,0,2796771,0,0,-0.226113,-0.228530,-0.233539,-0.226113,-0.228530,-0.233539,-0.377630,-0.000000,0.365869
9980,214706945,9.195911,5,0,719.423899,-12.253778,1442.001392,0.000000,-33.031113,-32.138069,0,329972453,3225216373,0,2800690,0,0,-0.226113,-0.228529,-0.233539,-0.226113,-0.228529,-0.233539,-0.377630,-0.000000,0.365869
9981,214726932,9.153664,5,0,719.437539,-12.197141,1441.846657,0.000000,-18.979269,-31.186405,0,329972453,3225216373,0,2800690,0,0,-0.226113,-0.228529,-0.233539,-0.226113,-0.228529,-0.233539,-0.377630,-0.000000,0.365869
9982,214746913,9.188869,5,0,719.478460,-12.171141,1441.382458,0.000000,-40.934525,-32.234352,0,329972453,3225216373,0,2800690,0,0,-0.226113,-0.228529,-0.233538,-0.226113,-0.228529,-0.233538,-0.377630,-0.000000,0.365869
9983,214766879,9.195911,5,0,719.505741,-12.157945,1441.072998,0.000000,-32.942764,-31.205658,0,329972433,3225216316,0,2796483,0,0,-0.226112,-0.228529,-0.233538,-0.226112,-0.228529,-0.233538,-0.377630,-0.000000,0.365869
9984,214786898,9.209993,5,0,719.533022,-12.339436,1440.763542,0.000000,-31.344412,-30.998943,0,329972433,3225216316,0,2796483,0,0,-0.226112,-0.228528,-0.233538,-0.226112,-0.228528,-0.233538,-0.377630,-0.000000,0.365869
9985,214806958,9.209993,5,0,719.560304,-12.247705,1440.454091,0.000000,-31.024742,-32.195885,0,329972210,3225216270,0,2790645,0,0,-0.226112,-0.228528,-0.233537,-0.226112,-0.228528,-0.233537,-0.377630,-0.000000,0.365869
9986,214826924,9.188869,5,0,719.573945,-12.284529,1440.299367,0.000000,-18.587761,-31.196991,0,329972210,3225216270,0,2790645,0,0,-0.226112,-0.228528,-0.233537,-0.226112,-0.228528,-0.233537,-0.377630,-0.000000,0.365869
