timestamp,lat,lon,altitude_agl,vertical_velocity,y_acc,gyr_y,pyro_state,sats,flight_state,battery_voltage
67766,329972149,-1069750579,3856.389892578125,-35.40922546386719,-0.2957470118999481,-0.0,8,0,5,9.2096
67826,329972196,-1069751116,3855.3408203125,-34.96842956542969,-0.29429200291633606,-0.0,8,0,5,9.2096
67866,329972552,-1069750798,3854.6416015625,-34.961238861083984,-0.2933390140533447,-0.0,8,0,5,9.1956
67906,329972350,-1069750734,3853.9423828125,-34.9609489440918,-0.292400985956192,-0.0,8,0,5,9.1956
67966,329972281,-1069750517,3852.8935546875,-34.9609375,-0.291018009185791,-0.0,8,0,5,9.1956
68006,329971859,-1069751437,3852.1943359375,-34.9609375,-0.29011398553848267,-0.0,8,0,5,9.1956
68066,329972393,-1069750992,3851.1455078125,-34.9609375,-0.288782000541687,-0.0,8,0,5,9.1888
68106,329972253,-1069750780,3850.62109375,-20.9765625,-0.28812700510025024,-0.0,8,0,5,9.2096
68146,329972253,-1069750780,3849.7470703125,-37.19843673706055,-0.2870509922504425,-0.0,8,0,5,9.2096
68206,329972261,-1069751003,3848.698486328125,-46.14680480957031,-0.2857860028743744,-0.0,8,0,5,9.1956
68246,329972261,-1069751003,3847.999267578125,-35.40837097167969,-0.28495800495147705,-0.0,8,0,5,9.1888
68306,329972335,-1069751176,3846.95068359375,-34.960609436035156,-0.28373900055885315,-0.0,8,0,5,9.2168
68346,329972335,-1069751176,3846.251708984375,-34.9413948059082,-0.282941997051239,-0.0,8,0,5,9.1956
68386,329972468,-1069751019,3845.552490234375,-34.96015548706055,-0.28215599060058594,-0.0,8,0,5,9.2096
68446,329972238,-1069750900,3844.504150390625,-46.12812042236328,-0.28099900484085083,-0.0,8,0,5,9.1956
68486,329972196,-1069750996,3843.80517578125,-35.388092041015625,-0.2802410125732422,-0.0,8,0,5,9.1956
68546,329972209,-1069750904,3842.756591796875,-37.19794845581055,-0.27912598848342896,-0.0,8,0,5,9.1956
68586,329972539,-1069750622,3842.057861328125,-35.026981353759766,-0.27839699387550354,-0.0,8,0,5,9.1956
68626,329972007,-1069750928,3841.35888671875,-34.94404983520508,-0.2776780128479004,-0.0,8,0,5,9.1956
68686,329972106,-1069751139,3840.310546875,-46.1248664855957,-0.2766200006008148,-0.0,8,0,5,9.1956
68726,329971977,-1069750836,3839.611572265625,-35.403587341308594,-0.27592700719833374,-0.0,8,0,5,9.2096
68786,329972507,-1069750429,3838.5634765625,-34.94026184082031,-0.27490800619125366,-0.0,8,0,5,9.2096
68826,329972569,-1069751228,3837.86474609375,-34.93667221069336,-0.27424100041389465,-0.0,8,0,5,9.1956
68866,329972193,-1069750766,3837.165771484375,-34.94043731689453,-0.27358299493789673,-0.0,8,0,5,9.2096
68926,329972242,-1069750844,3836.11767578125,-46.124053955078125,-0.2726159989833832,-0.0,8,0,5,9.1956
68966,329972360,-1069751321,3835.4189453125,-46.57152557373047,-0.27198299765586853,-0.0,8,0,5,9.1956
69026,329972442,-1069751121,3834.37109375,-35.01007080078125,-0.27105098962783813,-0.0,8,0,5,9.1956
69046,329972442,-1069751121,3834.021728515625,-34.95123291015625,-0.2707439959049225,-0.0,8,0,5,9.2096
69106,329972337,-1069750693,3833.1484375,-23.186641693115234,-0.269989013671875,-0.0,8,0,5,9.1956
69166,329972261,-1069750786,3831.92578125,-35.39799499511719,-0.2689549922943115,-0.0,8,0,5,9.2096
69206,329971976,-1069750797,3831.489013671875,-13.997950553894043,-0.2685930132865906,-0.0,8,0,5,9.2096
69266,329972140,-1069750894,3830.179443359375,-36.70261001586914,-0.26752498745918274,-0.0,8,0,5,9.1956
69306,329972485,-1069751128,3829.655517578125,-21.02279281616211,-0.26710599660873413,-0.0,8,0,5,9.1956
69346,329972485,-1069751128,3828.7822265625,-37.172943115234375,-0.2664180099964142,-0.0,8,0,5,9.2096
69406,329972072,-1069750421,3827.734619140625,-34.93410110473633,-0.265610009431839,-0.0,8,0,5,9.2096
69446,329972072,-1069750421,3827.210693359375,-20.952051162719727,-0.265080988407135,-0.0,8,0,5,9.1956
69506,329972406,-1069751275,3825.988525390625,-35.36293029785156,-0.2643029987812042,-0.0,8,0,5,9.1956
69546,329972406,-1069751275,3825.2900390625,-34.94967269897461,-0.2637929916381836,-0.0,8,0,5,9.1888
69586,329972427,-1069750864,3824.591796875,-34.913612365722656,-0.26329201459884644,-0.0,8,0,5,9.2096
69646,329972418,-1069750888,3823.544189453125,-37.1504020690918,-0.26255300641059875,-0.0,8,0,5,9.2096
69686,329972300,-1069751026,3822.845947265625,-35.00164031982422,-0.2620700001716614,-0.0,8,0,5,9.1956
69746,329972633,-1069750856,3821.798583984375,-37.14720153808594,-0.26135900616645813,-0.0,8,0,5,9.1956
69786,329972399,-1069750722,3821.100341796875,-35.00151443481445,-0.26089298725128174,-0.0,8,0,5,9.1956
69826,329972149,-1069751088,3820.402099609375,-34.91568374633789,-0.26043498516082764,-0.0,8,0,5,9.1956
69886,329972124,-1069751221,3819.354736328125,-46.084014892578125,-0.2597610056400299,-0.0,8,0,5,9.2096
69926,329972364,-1069750932,3818.656494140625,-35.358985900878906,-0.259319007396698,-0.0,8,0,5,9.1956
69986,329972227,-1069750784,3817.609375,-37.14615249633789,-0.25867000222206116,-0.0,8,0,5,9.1956
70026,329972388,-1069750757,3817.085693359375,-32.20850372314453,-0.2583500146865845,-0.0,8,0,5,9.1956
70066,329972292,-1069750747,3816.213134765625,-37.5930290222168,-0.2578260004520416,-0.0,8,0,5,9.2096
70126,329972321,-1069751243,3815.166015625,-46.104652404785156,-0.25720998644828796,-0.0,8,0,5,9.1956
70166,329972584,-1069750661,3814.468017578125,-35.35590362548828,-0.25680699944496155,-0.0,8,0,5,9.1956
70226,329972356,-1069750842,3813.421142578125,-37.129722595214844,-0.2562139928340912,-0.0,8,0,5,9.1956
70266,329972423,-1069750762,3812.897705078125,-21.01643943786621,-0.25592198967933655,-0.0,8,0,5,9.1956
70306,329972500,-1069750809,3812.025146484375,-37.14534378051758,-0.2554430067539215,-0.0,8,0,5,9.2096
70366,329972322,-1069750643,3810.978271484375,-46.081539154052734,-0.25488099455833435,-0.0,8,0,5,9.1956
70406,329972357,-1069750988,3810.454833984375,-21.39013671875,-0.2546040117740631,-0.0,8,0,5,9.1956
70466,329972250,-1069750715,3809.233642578125,-37.57268524169922,-0.25397101044654846,-0.0,8,0,5,9.1744
70506,329972652,-1069751071,3808.71044921875,-21.030250549316406,-0.2537049949169159,-0.0,8,0,5,9.2096
70546,329972652,-1069751071,3807.838134765625,-37.126365661621094,-0.2532680034637451,-0.0,8,0,5,9.1956
70606,329972484,-1069750672,3806.9658203125,-32.11654281616211,-0.25283899903297424,-0.0,8,0,5,9.1956
70646,329972484,-1069750672,3806.09375,-37.56591033935547,-0.25241801142692566,-0.0,8,0,5,9.1956
70706,329972351,-1069750596,3805.047119140625,-37.1403694152832,-0.2519240081310272,-0.0,8,0,5,9.1956
70746,329972351,-1069750596,3804.52392578125,-21.012958526611328,-0.2516799867153168,-0.0,8,0,5,9.2096
70786,329972410,-1069751139,3803.65185546875,-37.121768951416016,-0.2512809932231903,-0.0,8,0,5,9.1888
70846,329972393,-1069750861,3802.60546875,-34.90166091918945,-0.25081300735473633,-0.0,8,0,5,9.2168
70886,329972163,-1069751001,3801.907958984375,-34.86872100830078,-0.2505060136318207,-0.0,8,0,5,9.1956
70946,329972187,-1069750907,3800.861572265625,-37.09926223754883,-0.2500540018081665,-0.0,8,0,5,9.1956
70986,329972743,-1069750852,3800.1640625,-34.956626892089844,-0.2497590035200119,-0.0,8,0,5,9.2096
71026,329972413,-1069750770,3799.466552734375,-34.87092208862305,-0.24946799874305725,-0.0,8,0,5,9.1956
71086,329972491,-1069751033,3798.42041015625,-34.8641242980957,-0.24903999269008636,-0.0,8,0,5,9.1888
71126,329972395,-1069751111,3797.722900390625,-34.86722183227539,-0.24876099824905396,-0.0,8,0,5,9.2096
71186,329972082,-1069750579,3796.6767578125,-37.09846878051758,-0.24834899604320526,-0.0,8,0,5,9.1956
71226,329972578,-1069751093,3795.9794921875,-34.95269012451172,-0.24807900190353394,-0.0,8,0,5,9.1956
71266,329972228,-1069750850,3795.281982421875,-34.870765686035156,-0.24781399965286255,-0.0,8,0,5,9.1956
71326,329972389,-1069751020,3794.236083984375,-34.86334228515625,-0.247422993183136,-0.0,8,0,5,9.1956
71366,329972246,-1069751106,3793.538818359375,-51.597660064697266,-0.24716800451278687,-0.0,8,0,5,9.1956
71426,329972359,-1069750992,3792.580078125,-28.024499893188477,-0.2468229979276657,-0.0,8,0,5,9.1956
71466,329972324,-1069751021,3791.8828125,-29.01160430908203,-0.2465759962797165,-0.0,8,0,5,9.2096
71517,329972324,-1069751021,3791.5341796875,-6.738589286804199,-0.24645499885082245,-0.0,8,0,5,9.1536
71566,329972056,-1069751035,3790.052734375,-47.185157775878906,-0.245947003364563,-0.0,8,0,5,9.1956
71606,329972259,-1069751040,3789.52978515625,-21.410842895507812,-0.24577200412750244,-0.0,8,0,5,9.1956
71666,329972367,-1069750843,3788.309814453125,-35.31269454956055,-0.2453709989786148,-0.0,8,0,5,9.2096
71706,329972353,-1069750685,3787.787109375,-20.932039260864258,-0.24520200490951538,-0.0,8,0,5,9.1956
71746,329972353,-1069750685,3786.915771484375,-37.0911865234375,-0.24492600560188293,-0.0,8,0,5,9.1956
71806,329972421,-1069750730,3785.870361328125,-46.01704025268555,-0.24459999799728394,-0.0,8,0,5,9.1956
71846,329972421,-1069750730,3785.347412109375,-21.364118576049805,-0.24438799917697906,-0.0,8,0,5,9.1956
71906,329972168,-1069750952,3784.1279296875,-37.5201301574707,-0.2440750002861023,-0.0,8,0,5,9.1956
71946,329972168,-1069750952,3783.605224609375,-21.004711151123047,-0.24392099678516388,-0.0,8,0,5,9.1888
71986,329972277,-1069750767,3782.73388671875,-37.094093322753906,-0.24366800487041473,-0.0,8,0,5,9.2096
72046,329972441,-1069750965,3781.688720703125,-48.244407653808594,-0.24337199330329895,-0.0,8,0,5,9.1956
72086,329972154,-1069751087,3780.991943359375,-35.37508773803711,-0.24317799508571625,-0.0,8,0,5,9.1956
72146,329972136,-1069750733,3779.946533203125,-37.07518768310547,-0.24289199709892273,-0.0,8,0,5,9.1956
72186,329972314,-1069751306,3779.424072265625,-32.139259338378906,-0.24275200068950653,-0.0,8,0,5,9.1888
72226,329972565,-1069751083,3778.55322265625,-48.65666580200195,-0.2425220012664795,-0.0,8,0,5,9.2096
72286,329972654,-1069750950,3777.508056640625,-46.09003448486328,-0.24225099384784698,-0.0,8,0,5,9.1956
72326,329972110,-1069750890,3776.811279296875,-46.42953872680664,-0.24207399785518646,-0.0,8,0,5,9.1956
72386,329972120,-1069750798,3775.766357421875,-37.158935546875,-0.24181300401687622,-0.0,8,0,5,9.1744
72426,329972316,-1069750898,3775.243896484375,-32.142608642578125,-0.24168500304222107,-0.0,8,0,5,9.2168
72466,329972370,-1069750933,3774.373046875,-37.51617431640625,-0.24147500097751617,-0.0,8,0,5,9.2096
72526,329972294,-1069750823,3773.415283203125,-39.02747344970703,-0.2412489950656891,-0.0,8,0,5,9.2168
72566,329972317,-1069751118,3772.6318359375,-41.955631256103516,-0.24106700718402863,-0.0,8,0,5,9.1956
72626,329972621,-1069750989,3771.5869140625,-48.26064682006836,-0.2408290058374405,-0.0,8,0,5,9.1956
72666,329972585,-1069750918,3771.064697265625,-21.4265193939209,-0.2407130002975464,-0.0,8,0,5,9.1956
72706,329972567,-1069751215,3770.194091796875,-37.067996978759766,-0.24052099883556366,-0.0,8,0,5,9.1956
72766,329972204,-1069751002,3769.1494140625,-45.9738883972168,-0.24029600620269775,-0.0,8,0,5,9.1956
72806,329972426,-1069750798,3768.453125,-35.26082992553711,-0.24014799296855927,-0.0,8,0,5,9.2096
72866,329972563,-1069750766,3767.408447265625,-37.046932220458984,-0.23993200063705444,-0.0,8,0,5,9.1888
72906,329972340,-1069750998,3766.88623046875,-20.977970123291016,-0.23982499539852142,-0.0,8,0,5,9.2096
72946,329972340,-1069750998,3766.015869140625,-37.04615020751953,-0.23964999616146088,-0.0,8,0,5,9.1956
73006,329972576,-1069751123,3764.971435546875,-34.832305908203125,-0.23944500088691711,-0.0,8,0,5,9.1956
73046,329972576,-1069751123,3764.275146484375,-34.81516647338867,-0.23931099474430084,-0.0,8,0,5,9.2096
73106,329972418,-1069750919,3763.23095703125,-37.03867721557617,-0.2391130030155182,-0.0,8,0,5,9.1536
73146,329972418,-1069750919,3762.708740234375,-20.97764015197754,-0.23901599645614624,-0.0,8,0,5,9.1956
73186,329972200,-1069751203,3761.838623046875,-37.02660369873047,-0.2388560026884079,-0.0,8,0,5,9.1956
73246,329972265,-1069750923,3760.79443359375,-34.812618255615234,-0.2386689931154251,-0.0,8,0,5,9.1956
73286,329972280,-1069750929,3760.098388671875,-34.79484939575195,-0.2385459989309311,-0.0,8,0,5,9.2096
73346,329972182,-1069750704,3759.05419921875,-37.03851318359375,-0.2383659929037094,-0.0,8,0,5,9.1888
73386,329972441,-1069750960,3758.5322265625,-20.97372817993164,-0.23827800154685974,-0.0,8,0,5,9.1956
73426,329972311,-1069751313,3757.662109375,-37.04207229614258,-0.23813199996948242,-0.0,8,0,5,9.2096
73486,329972077,-1069751004,3756.6181640625,-45.95258712768555,-0.23796099424362183,-0.0,8,0,5,9.2096
73526,329972479,-1069750688,3755.92236328125,-35.236541748046875,-0.23784899711608887,-0.0,8,0,5,9.1956
73586,329972377,-1069750967,3754.87841796875,-37.022518157958984,-0.23768499493598938,-0.0,8,0,5,9.1956
73626,329972382,-1069750805,3754.3564453125,-20.973087310791016,-0.23757800459861755,-0.0,8,0,5,9.1956
73666,329972228,-1069750937,3753.48681640625,-37.018611907958984,-0.23747199773788452,-0.0,8,0,5,9.1888
73726,329972224,-1069750846,3752.443115234375,-45.93286895751953,-0.23731599748134613,-0.0,8,0,5,9.1956
73766,329972355,-1069751397,3751.747314453125,-35.23575210571289,-0.23721399903297424,-0.0,8,0,5,9.1956
73826,329972230,-1069751179,3750.70361328125,-37.01860427856445,-0.23706400394439697,-0.0,8,0,5,9.1956
73866,329972367,-1069751217,3750.0078125,-34.879180908203125,-0.23696599900722504,-0.0,8,0,5,9.1956
73906,329972374,-1069750791,3749.312255859375,-34.77407455444336,-0.23686900734901428,-0.0,8,0,5,9.1956
73966,329972698,-1069750670,3748.2685546875,-45.91490936279297,-0.23672699928283691,-0.0,8,0,5,9.1956
74006,329972381,-1069751013,3747.746826171875,-21.324878692626953,-0.23665699362754822,-0.0,8,0,5,9.1956
74066,329972028,-1069750814,3746.529541015625,-35.23466110229492,-0.23649699985980988,-0.0,8,0,5,9.2096
74106,329972283,-1069751013,3746.0078125,-20.897666931152344,-0.23643000423908234,-0.0,8,0,5,9.1956
74146,329972283,-1069751013,3745.138427734375,-37.011688232421875,-0.23632000386714935,-0.0,8,0,5,9.1956
74206,329972598,-1069750892,3744.26904296875,-20.881250381469727,-0.23621200025081635,-0.0,8,0,5,9.1956
74246,329972598,-1069750892,3743.399658203125,-37.01103210449219,-0.23610499501228333,-0.0,8,0,5,9.2096
74306,329972132,-1069750957,3742.3564453125,-37.02811813354492,-0.23598100244998932,-0.0,8,0,5,9.1956
74346,329972132,-1069750957,3741.6611328125,-45.98112487792969,-0.23589900135993958,-0.0,8,0,5,9.2096
74386,329972386,-1069750954,3740.9658203125,-35.2142448425293,-0.2358189970254898,-0.0,8,0,5,9.1956
74446,329972226,-1069750586,3739.922607421875,-36.99811935424805,-0.23570099472999573,-0.0,8,0,5,9.1956
74486,329972318,-1069750808,3739.227294921875,-34.854923248291016,-0.23562300205230713,-0.0,8,0,5,9.1956
74546,329972600,-1069751014,3738.184326171875,-36.99134063720703,-0.235508993268013,-0.0,8,0,5,9.1956
74586,329972242,-1069750785,3737.489013671875,-34.854652404785156,-0.23543499410152435,-0.0,8,0,5,9.1956
74626,329971992,-1069750966,3736.7939453125,-45.890281677246094,-0.2353619933128357,-0.0,8,0,5,9.2096
74686,329972703,-1069750973,3735.7509765625,-37.079620361328125,-0.23525400459766388,-0.0,8,0,5,9.1956
74726,329972079,-1069750994,3735.055908203125,-34.854278564453125,-0.2351830005645752,-0.0,8,0,5,9.1536
74786,329972729,-1069750921,3734.01318359375,-34.746803283691406,-0.23508000373840332,-0.0,8,0,5,9.1956
74826,329972337,-1069751034,3733.49169921875,-20.85862159729004,-0.2350119948387146,-0.0,8,0,5,9.1956
74866,329972310,-1069750327,3732.623046875,-36.96715545654297,-0.23494499921798706,-0.0,8,0,5,9.2096
74926,329972464,-1069750926,3731.580322265625,-45.88870620727539,-0.23484699428081512,-0.0,8,0,5,9.1956
74966,329972741,-1069751087,3730.88525390625,-35.206642150878906,-0.23478199541568756,-0.0,8,0,5,9.2096
75026,329972298,-1069751149,3729.8427734375,-34.74884033203125,-0.23468799889087677,-0.0,8,0,5,9.2096
75066,329972100,-1069751313,3729.321533203125,-20.85479736328125,-0.23462599515914917,-0.0,8,0,5,9.1956
75106,329972274,-1069750779,3728.452880859375,-36.967002868652344,-0.23456500470638275,-0.0,8,0,5,9.1956
75166,329972329,-1069750635,3727.410400390625,-45.88792419433594,-0.2344750016927719,-0.0,8,0,5,9.2096
75206,329972388,-1069750837,3726.715576171875,-35.18708038330078,-0.23441599309444427,-0.0,8,0,5,9.1956
75266,329972412,-1069751059,3725.67333984375,-34.74477767944336,-0.23432999849319458,-0.0,8,0,5,9.2096
75306,329972221,-1069750864,3725.15234375,-20.83510398864746,-0.23428800702095032,-0.0,8,0,5,9.1956
75346,329972221,-1069750864,3724.28369140625,-36.966217041015625,-0.23421800136566162,-0.0,8,0,5,9.2096
75406,329972187,-1069751045,3723.24169921875,-34.739479064941406,-0.23413600027561188,-0.0,8,0,5,9.1956
75446,329972187,-1069751045,3722.546875,-34.74114227294922,-0.23408299684524536,-0.0,8,0,5,9.1956
75506,329972291,-1069751420,3721.5048828125,-34.7216796875,-0.23400400578975677,-0.0,8,0,5,9.1956
75546,329972291,-1069751420,3720.98388671875,-20.834178924560547,-0.23395200073719025,-0.0,8,0,5,9.1956
75586,329972218,-1069751065,3720.115478515625,-36.96227264404297,-0.2339020073413849,-0.0,8,0,5,9.1956
75646,329972453,-1069750810,3719.073486328125,-34.75819778442383,-0.23382699489593506,-0.0,8,0,5,9.2096
75686,329972334,-1069751114,3718.37890625,-34.73798370361328,-0.2337779998779297,-0.0,8,0,5,9.1956
75746,329972402,-1069751053,3717.337158203125,-36.9583740234375,-0.23370599746704102,-0.0,8,0,5,9.1956
75786,329971966,-1069750899,3716.81640625,-20.919740676879883,-0.23365899920463562,-0.0,8,0,5,9.1956
75826,329972414,-1069751073,3715.9482421875,-36.946163177490234,-0.2336129993200302,-0.0,8,0,5,9.1888
75886,329972048,-1069750621,3714.906494140625,-34.73541259765625,-0.23354500532150269,-0.0,8,0,5,9.2096
75926,329972450,-1069751108,3714.212158203125,-34.7175407409668,-0.23350000381469727,-0.0,8,0,5,9.1956
75986,329972279,-1069751124,3713.17041015625,-36.93946075439453,-0.2334350049495697,-0.0,8,0,5,9.1956
76026,329972425,-1069750975,3712.47607421875,-34.805702209472656,-0.23339200019836426,-0.0,8,0,5,9.1888
76066,329972328,-1069750828,3711.86865234375,-27.767227172851562,-0.23335500061511993,-0.0,8,0,5,9.1956
76126,329972209,-1069751324,3710.740234375,-36.05182647705078,-0.2332880049943924,-0.0,8,0,5,9.1956
76166,329972244,-1069751041,3710.0458984375,-34.770198822021484,-0.23324699699878693,-0.0,8,0,5,9.1888
76226,329972351,-1069751330,3709.004638671875,-36.9351921081543,-0.2331870049238205,-0.0,8,0,5,9.1956
76266,329972088,-1069751060,3708.48388671875,-20.918813705444336,-0.233147993683815,-0.0,8,0,5,9.1956
76306,329972146,-1069750863,3707.6162109375,-36.938316345214844,-0.2331099957227707,-0.0,8,0,5,9.2096
76366,329972005,-1069751204,3706.574951171875,-45.84003829956055,-0.23305299878120422,-0.0,8,0,5,9.2096
76406,329972334,-1069751208,3705.880859375,-57.36094665527344,-0.2330159991979599,-0.0,8,0,5,9.1956
76466,329972377,-1069751015,3705.01318359375,-23.22920036315918,-0.2329609990119934,-0.0,8,0,5,9.1744
76506,329972745,-1069750569,3704.319091796875,-34.253387451171875,-0.23293399810791016,-0.0,8,0,5,9.1956
76546,329972745,-1069750569,3703.45166015625,-37.45216751098633,-0.23288999497890472,-0.0,8,0,5,9.1956
76606,329972278,-1069750671,3702.41064453125,-45.824615478515625,-0.2328380048274994,-0.0,8,0,5,9.1956
76646,329972278,-1069750671,3701.716552734375,-35.141578674316406,-0.23280499875545502,-0.0,8,0,5,9.1888
76706,329972249,-1069751028,3700.84912109375,-23.050662994384766,-0.23276300728321075,-0.0,8,0,5,9.1888
76746,329972249,-1069751028,3700.1552734375,-23.117340087890625,-0.23273000121116638,-0.0,8,0,5,9.1956
76786,329972262,-1069751082,3699.287841796875,-37.0067253112793,-0.2326900064945221,-0.0,8,0,5,9.1956
76846,329972392,-1069750768,3698.2470703125,-34.710899353027344,-0.2326429933309555,-0.0,8,0,5,9.1956
76886,329972456,-1069751024,3697.55322265625,-34.69312286376953,-0.2326119989156723,-0.0,8,0,5,9.1956
76946,329972204,-1069750951,3696.512451171875,-36.91426467895508,-0.2325659990310669,-0.0,8,0,5,9.2096
76986,329972705,-1069750761,3695.81884765625,-34.77735137939453,-0.23253700137138367,-0.0,8,0,5,9.1956
77026,329972526,-1069751126,3695.125,-34.69578170776367,-0.23250700533390045,-0.0,8,0,5,9.1744
77086,329972520,-1069750806,3694.08447265625,-34.68850326538086,-0.232464000582695,-0.0,8,0,5,9.2096
77126,329972294,-1069750985,3693.390869140625,-34.67269515991211,-0.23243600130081177,-0.0,8,0,5,9.1956
77186,329972104,-1069750449,3692.350341796875,-34.68832015991211,-0.2323939949274063,-0.0,8,0,5,9.1956
77226,329972335,-1069751362,3691.65673828125,-34.67268753051758,-0.23236699402332306,-0.0,8,0,5,9.1956
77266,329972385,-1069750878,3690.963134765625,-34.672061920166016,-0.232341006398201,-0.0,8,0,5,9.1956
77326,329972135,-1069750610,3689.9228515625,-45.76565933227539,-0.2323009967803955,-0.0,8,0,5,9.2096
77366,329972248,-1069751045,3689.229248046875,-35.11578369140625,-0.23227499425411224,-0.0,8,0,5,9.1956
77426,329972441,-1069751092,3688.18896484375,-34.69108200073242,-0.23223699629306793,-0.0,8,0,5,9.1956
77466,329971988,-1069751238,3687.49560546875,-34.66889190673828,-0.23221300542354584,-0.0,8,0,5,9.1956
77506,329972023,-1069751239,3686.802001953125,-34.687538146972656,-0.23218800127506256,-0.0,8,0,5,9.1956
77566,329972192,-1069750899,3685.761962890625,-34.66812515258789,-0.23215200006961823,-0.0,8,0,5,9.1956
77606,329971967,-1069751148,3685.068603515625,-34.66797637939453,-0.23212899267673492,-0.0,8,0,5,9.1956
77666,329972314,-1069751094,3684.028564453125,-34.66796875,-0.23209400475025177,-0.0,8,0,5,9.2096
77706,329972224,-1069750802,3683.508544921875,-20.80078125,-0.2320770025253296,-0.0,8,0,5,9.1956
77746,329972224,-1069750802,3682.64208984375,-36.8671875,-0.23204900324344635,-0.0,8,0,5,9.2096
77806,329972282,-1069750678,3681.60205078125,-34.68556213378906,-0.23201599717140198,-0.0,8,0,5,9.2096
77846,329972282,-1069750678,3680.908935546875,-34.664764404296875,-0.23199500143527985,-0.0,8,0,5,9.1956
77906,329972158,-1069751157,3679.869140625,-34.64841079711914,-0.23196299374103546,-0.0,8,0,5,9.1744
77946,329972158,-1069751157,3679.176025390625,-34.64765548706055,-0.23194199800491333,-0.0,8,0,5,9.1888
77986,329972374,-1069750787,3678.48291015625,-34.64762496948242,-0.2319220006465912,-0.0,8,0,5,9.2096
78046,329972378,-1069750882,3677.443115234375,-34.66389846801758,-0.23189200460910797,-0.0,8,0,5,9.2096
78086,329972322,-1069750886,3676.75,-34.66389846801758,-0.23187200725078583,-0.0,8,0,5,9.1956
78146,329972215,-1069750789,3675.71044921875,-34.64762496948242,-0.2318429946899414,-0.0,8,0,5,9.1956
78186,329972074,-1069750461,3675.017578125,-34.64371871948242,-0.23182399570941925,-0.0,8,0,5,9.2096
78226,329972380,-1069750562,3674.584228515625,-19.4130916595459,-0.2318129986524582,-0.0,8,0,5,9.2096
78286,329972152,-1069750784,3673.28515625,-53.08420944213867,-0.23177799582481384,-0.0,8,0,5,9.2096
78326,329972211,-1069751065,3672.592041015625,-35.38508605957031,-0.23175999522209167,-0.0,8,0,5,9.1956
78386,329972399,-1069750918,3671.552734375,-34.64948654174805,-0.2317339926958084,-0.0,8,0,5,9.1888
78426,329972228,-1069750480,3670.85986328125,-45.73754119873047,-0.23171600699424744,-0.0,8,0,5,9.1956
78466,329972459,-1069750932,3670.1669921875,-35.08731460571289,-0.23169900476932526,-0.0,8,0,5,9.1888
78526,329972405,-1069751012,3669.1279296875,-34.6431999206543,-0.23167400062084198,-0.0,8,0,5,9.1956
78566,329972166,-1069751202,3668.43505859375,-34.64353942871094,-0.2316579967737198,-0.0,8,0,5,9.1956
78626,329972375,-1069750973,3667.39599609375,-34.6396484375,-0.2316340059041977,-0.0,8,0,5,9.1956
78666,329972469,-1069750962,3666.703125,-34.64339828491211,-0.2316180020570755,-0.0,8,0,5,9.1956
78706,329971932,-1069750715,3666.010498046875,-34.63964080810547,-0.2316019982099533,-0.0,8,0,5,9.2096
78766,329972229,-1069751101,3664.971435546875,-34.64274215698242,-0.2315790057182312,-0.0,8,0,5,9.1744
78806,329972467,-1069750971,3664.27880859375,-34.63961410522461,-0.231564000248909,-0.0,8,0,5,9.1956
78866,329972110,-1069751078,3663.239990234375,-36.854461669921875,-0.23154200613498688,-0.0,8,0,5,9.1956
78906,329972466,-1069750957,3662.720703125,-31.939022064208984,-0.23153099417686462,-0.0,8,0,5,9.2096
78946,329972466,-1069750957,3661.85498046875,-37.28537368774414,-0.23151299357414246,-0.0,8,0,5,9.1956
79006,329971993,-1069751098,3660.9892578125,-20.793594360351562,-0.23149600625038147,-0.0,8,0,5,9.1956
79046,329971993,-1069751098,3660.296875,-22.987993240356445,-0.23148199915885925,-0.0,8,0,5,9.1956
79106,329972400,-1069751045,3659.0849609375,-35.080780029296875,-0.23145799338817596,-0.0,8,0,5,9.1956
79146,329972400,-1069751045,3658.392578125,-34.63760757446289,-0.23144499957561493,-0.0,8,0,5,9.2096
79186,329972169,-1069750942,3657.7001953125,-34.61988067626953,-0.2314320057630539,-0.0,8,0,5,9.1956
79246,329972302,-1069750712,3656.66162109375,-36.83477020263672,-0.23141300678253174,-0.0,8,0,5,9.1956
79286,329972340,-1069750775,3655.96923828125,-34.707767486572266,-0.2313999980688095,-0.0,8,0,5,9.2096
79346,329972306,-1069751143,3654.930908203125,-36.83156967163086,-0.23138199746608734,-0.0,8,0,5,9.2096
79386,329972604,-1069750672,3654.41162109375,-20.859981536865234,-0.23137199878692627,-0.0,8,0,5,9.2096
79426,329972456,-1069751054,3653.54638671875,-36.83440017700195,-0.23135699331760406,-0.0,8,0,5,9.1888
79486,329972245,-1069750786,3652.508056640625,-36.84858322143555,-0.23134000599384308,-0.0,8,0,5,9.1956
79526,329972381,-1069750716,3651.989013671875,-20.84113121032715,-0.23132799565792084,-0.0,8,0,5,9.1324
79586,329972454,-1069750996,3650.777587890625,-35.05891799926758,-0.23131099343299866,-0.0,8,0,5,9.1956
79626,329972296,-1069750877,3650.08544921875,-45.7109489440918,-0.2312999963760376,-0.0,8,0,5,9.1956
79666,329972133,-1069750969,3649.3935546875,-35.03937530517578,-0.23128899931907654,-0.0,8,0,5,9.1956
79726,329972498,-1069750922,3648.35546875,-36.81468963623047,-0.23127299547195435,-0.0,8,0,5,9.2096
